slope_Outdoor view,r_value_Outdoor view,p_value_Outdoor view,std_err_Outdoor view,timestamp_Outdoor view,slope_Indoor w/ window view,r_value_Indoor w/ window view,p_value_Indoor w/ window view,std_err_Indoor w/ window view,timestamp_Indoor w/ window view,slope_Indoor w/o window view,r_value_Indoor w/o window view,p_value_Indoor w/o window view,std_err_Indoor w/o window view,timestamp_Indoor w/o window view
-1.4322625297176022,-0.9861016985666616,4.44638170763529e-39,0.034830676481034946,20240315T1630,,,,,,,,,,
-1.2479341858107942,-0.9948972811610433,1.764096725493945e-49,0.018266439720509908,20230614T1300,,,,,,,,,,
-1.0118523420624692,-0.9824850419637077,1.0997052054841011e-36,0.027700020191849736,20230302T1630,,,,,,,,,,
-1.527290353750285,-0.9837351940122314,1.8856989754664444e-37,0.04025214921452448,20230421T1900,,,,,,,,,,
-1.409478231132865,-0.9714691165668976,1.1847785479557942e-31,0.04966624815038534,20230619T0930,,,,,,,,,,
-1.5312936102465835,-0.9886137185115453,3.8212578820759043e-41,0.03364165808359905,20230616T0930,,,,,,,,,,
-0.9357374457248334,-0.9923746531823463,2.638655634205729e-45,0.01677540569324483,20240320T1230,,,,,,,,,,
-1.3109914788217472,-0.9701885380728354,3.3500139759896886e-31,0.047268153993414545,20230802T1630,,,,,,,,,,
-1.1993444105686604,-0.9667347457681504,4.475314859225911e-30,0.045801983657266676,20240319T1800,,,,,,,,,,
-1.0546148423178643,-0.9430723370990075,1.3643772616958112e-24,0.053682708098281705,20240111T1230,,,,,,,,,,
-1.296331652868119,-0.973868015140911,1.4786267580768873e-32,0.04363557046836209,20230224T0845,,,,,,,,,,
-0.9048262833409647,-0.9864794542717048,2.3046733186102287e-39,0.021696800402343414,20230614T0900,,,,,,,,,,
-1.4833756802079356,-0.9807007875560564,1.106062394642314e-35,0.04268479915866217,20240322T1200,,,,,,,,,,
-1.4087383625744079,-0.9937539835929244,2.22977910682745e-47,0.022833273806059744,20230623T1730,,,,,,,,,,
-1.1404389344664265,-0.9790969746785655,7.380524044026054e-35,0.03419509535450073,20231117T1300,,,,,,,,,,
-1.25308786318549,-0.989159421660966,1.1828486484216338e-41,0.0268507013835162,20231023T1730,,,,,,,,,,
-1.075861161287986,-0.9757752724600083,2.450117930717044e-33,0.03481641306526535,20240311T1500,,,,,,,,,,
-1.1932929883138617,-0.9702209434894963,3.264885837738178e-31,0.04300002988985752,20240319T1130,,,,,,,,,,
-1.1179808408142389,-0.9617472941384414,1.2095395104263706e-28,0.04596268393267058,20231202T1200,,,,,,,,,,
-1.1762230964552745,-0.98866626257583,3.421756849900416e-41,0.025780236451706625,20240111T1700,,,,,,,,,,
-0.989462988468029,-0.9891612220064737,1.178166587673238e-41,0.021200055858517617,20240320T1700,,,,,,,,,,
-1.4242937897041381,-0.9815953103193042,3.5763512203206756e-36,0.03999615287089711,20230224T1115,,,,,,,,,,
-1.330561660804341,-0.9774807748257397,4.330346313558787e-34,0.04146092805506535,20230224T0830,,,,,,,,,,
-0.4808541228416926,-0.8882720491217609,7.756247871411466e-18,0.03588888187078335,20231202T1730,,,,,,,,,,
-1.1502826044212908,-0.9500786471110564,6.316688461767427e-26,0.05452474115493461,20240319T1400,,,,,,,,,,
-0.9791298621325474,-0.9693538160376872,6.439065081841015e-31,0.03581685343233143,20240311T1030,,,,,,,,,,
-1.1746018450798992,-0.9871227053231114,7.205139176152476e-40,0.02747410656336599,20231023T1200,,,,,,,,,,
-1.2583533734997117,-0.9851630310604419,2.1119280949907424e-38,0.031640590206836273,20230421T1500,,,,,,,,,,
-0.9884542748336668,-0.9830853832896201,4.793483519337142e-37,0.02657948204387236,20230302T0900,,,,,,,,,,
-1.3400604061667793,-0.9925765022370222,1.389086934074675e-45,0.023700175416517574,20231117T1630,,,,,,,,,,
-1.3692967880309876,-0.9933405032867518,1.033694822702789e-46,0.022923993507636,20230623T1200,,,,,,,,,,
-1.2337527598990596,-0.9893385939599918,7.944769367026817e-42,0.026213448812462726,20240322T1730,,,,,,,,,,
-0.9964885730558547,-0.9734341027890882,2.1847543111123902e-32,0.03383130150812583,20240311T0930,,,,,,,,,,
-1.4160440702595207,-0.9722812229494412,5.97853192944186e-32,0.04915137879199289,20240315T1000,,,,,,,,,,
-0.9839502308492925,-0.9816969234781004,3.134915507056673e-36,0.027552166139996635,20230302T1000,,,,,,,,,,
-1.0511217750974007,-0.9536147151253817,1.1274122555845704e-26,0.0478926693238756,20230210T1200,,,,,,,,,,
-1.3653255319964657,-0.9902751653309982,8.835251340577334e-43,0.02768581933911103,20230404T1730,,,,,,,,,,
-1.0800753654295414,-0.9876655600456034,2.578313104683517e-40,0.02471467511500562,20230622T1630,,,,,,,,,,
-1.3514622847334807,-0.9793188365797543,5.727181532258435e-35,0.04029995542187717,20230224T1130,,,,,,,,,,
-1.271807631821064,-0.9684786703723779,1.2532583223767234e-30,0.04721482329787313,20230414T1200,,,,,,,,,,
-1.3179359541980409,-0.9789888982255708,8.342884948110457e-35,0.03962251263382889,20230224T0815,,,,,,,,,,
-1.3913131513668935,-0.9662603043820912,6.253462447816984e-30,0.05353049005342976,20230208T1300,,,,,,,,,,
-1.0167801986268283,-0.9827522777406598,7.626258788762366e-37,0.027616110129658433,20230302T1530,,,,,,,,,,
-0.25525206543289114,-0.8523065150708106,4.121242591298893e-15,0.022609446692004164,20230421T2100,,,,,,,,,,
-1.467444629968876,-0.9839655554170272,1.3424743196822392e-37,0.03839328150698322,20240315T1530,,,,,,,,,,
-1.4486073380257012,-0.987204138578418,6.193164375703785e-40,0.03377373568846524,20230614T1000,,,,,,,,,,
-1.293638976008709,-0.9701063858457747,3.5754510061358743e-31,0.0467097089882697,20230208T1630,,,,,,,,,,
-1.3300672847435957,-0.9801398752487328,2.1861649518634035e-35,0.03884220316288681,20230414T1730,,,,,,,,,,
-1.4258493170778654,-0.9869130616503422,1.0591397780640769e-39,0.03362657051869793,20230224T1400,,,,,,,,,,
-1.1389381471977136,-0.9868876510685859,1.1093007067568119e-39,0.02688677482770825,20231121T0900,,,,,,,,,,
-1.3046986959516071,-0.9704557254558893,2.7071160072781727e-31,0.046820267295763336,20230224T1145,,,,,,,,,,
-1.0597271383096567,-0.9761666928456669,1.6645414397854447e-33,0.03400583121351271,20230622T1300,,,,,,,,,,
-1.467815601834019,-0.9609787890926891,1.932832792827538e-28,0.060985122178542406,20230210T1730,,,,,,,,,,
-1.127673726592103,-0.9532367426062581,1.3640154370866714e-26,0.05160501274785823,20240319T1230,,,,,,,,,,
-1.0839239159835585,-0.9503719297816239,5.501913462371814e-26,0.05121615752380414,20231202T1100,,,,,,,,,,
-1.2430124020258917,-0.9893269102282226,8.155325170672652e-42,0.026424889549709417,20231023T1430,,,,,,,,,,
-1.0170816628637693,-0.9720874084127245,7.051466888979968e-32,0.03543178636142789,20240311T1600,,,,,,,,,,
-1.1952884402647685,-0.9645252608093756,2.0433350020797017e-29,0.047220100696172565,20230421T1330,,,,,,,,,,
-1.5401764033666947,-0.9844144712518244,6.824912680123311e-38,0.039714474498693704,20240322T1100,,,,,,,,,,
-1.3578935886473837,-0.9921476220367056,5.3221675381937534e-45,0.02470757826644562,20230623T1430,,,,,,,,,,
-1.2382642105903938,-0.986548155452729,2.0410031881245218e-39,0.02961521443889558,20231117T1000,,,,,,,,,,
-0.9849908408785765,-0.9883167564031927,7.065310694714173e-41,0.02192501589992584,20240320T1800,,,,,,,,,,
-0.200996510822405,-0.8280338822240465,1.189492960941696e-13,0.01964415515739638,20230622T2130,,,,,,,,,,
-0.9379114466335821,-0.9820869213809059,1.8776680187508587e-36,0.02597393527268151,20240320T1130,,,,,,,,,,
-1.0310369639326324,-0.9923859682101178,2.5465909329019702e-45,0.01847000793421745,20231115T1030,,,,,,,,,,
-1.3361959109023507,-0.9788276975679129,1.0004561148971967e-34,0.04033028625037819,20230802T1530,,,,,,,,,,
-1.4593708642201166,-0.9887601712258134,2.805297525736783e-41,0.03185115190274585,20240322T1830,,,,,,,,,,
-1.1477247534623505,-0.9872620802360614,5.5576041156105135e-40,0.026696940923443636,20231117T1530,,,,,,,,,,
-1.4429553992055786,-0.9866435091500434,1.722489042134102e-39,0.034385724758711766,20240322T1430,,,,,,,,,,
-1.2712530864226557,-0.9842196384310565,9.175842344243184e-38,0.03298927125954888,20230421T1600,,,,,,,,,,
-0.979723258105586,-0.9641670723991932,2.59004520585397e-29,0.03890996703638345,20240311T1330,,,,,,,,,,
-1.16816483344087,-0.9861546013799659,4.059866244280276e-39,0.028352917960234272,20231023T1100,,,,,,,,,,
-1.1736046051755515,-0.9698560718470229,4.355398357690514e-31,0.04256092596107073,20231202T1430,,,,,,,,,,
-1.1876238168110678,-0.9693401508654146,6.507332171280131e-31,0.04345376909248258,20240319T1700,,,,,,,,,,
-1.5850232168602723,-0.9754516560605172,3.356887785631056e-33,0.051648006291055225,20230414T0800,,,,,,,,,,
-1.3087588248966477,-0.9769887446524275,7.234745446975878e-34,0.041240288824648516,20230224T1215,,,,,,,,,,
-1.4323569258912503,-0.9946567348192882,5.31481814334437e-49,0.021458277339693806,20230623T1830,,,,,,,,,,
-0.9764848326910047,-0.9901826534076559,1.1077936252113415e-42,0.019896335682052214,20240320T1400,,,,,,,,,,
-1.4306844484909822,-0.980684701898832,1.1281989411008602e-35,0.04118624687002237,20230208T0900,,,,,,,,,,
-1.5060648720788434,-0.9744820531880589,8.413915751725245e-33,0.05007243072294426,20230210T0800,,,,,,,,,,
-1.5615462294137143,-0.9934224171478533,7.687485911975571e-47,0.025979638517079375,20231121T1630,,,,,,,,,,
-1.2015693990082434,-0.9572491282171115,1.6574062030167667e-27,0.052408146813715355,20240315T1100,,,,,,,,,,
-0.9955797651833609,-0.9834779198407233,2.74037191490319e-37,0.02645068210637737,20230302T1100,,,,,,,,,,
-1.3035603400853188,-0.9728684238955652,3.5997233421953097e-32,0.04474484261927542,20230224T0915,,,,,,,,,,
-1.2559093882087324,-0.9795959620138894,4.1559487051586513e-35,0.0371909304092357,20230414T1300,,,,,,,,,,
-1.3629058088085582,-0.9810134263742448,7.499982819131842e-36,0.03888994069985679,20230224T1030,,,,,,,,,,
-1.5489235344259085,-0.9850338885553885,2.59648928903789e-38,0.03911980109952645,20240315T1830,,,,,,,,,,
-1.4988371062249635,-0.9739970088244192,1.3149415343738714e-32,0.05032237083750097,20230208T1200,,,,,,,,,,
-1.122947966689622,-0.9917110161192016,1.9408399497816164e-44,0.020999922268856386,20230404T1630,,,,,,,,,,
-1.0365335503725874,-0.9567301816257641,2.2011652409094945e-27,0.045502083019491775,20230210T1300,,,,,,,,,,
-1.0354934806762444,-0.9886680627059249,3.4088053381097113e-41,0.022693917723390782,20230622T1730,,,,,,,,,,
-1.4561001400396325,-0.9585700294371189,7.920625370541461e-28,0.062455924781966134,20230421T2000,,,,,,,,,,
-0.9940039170334609,-0.9831325529533689,4.485097065582825e-37,0.026690453323295327,20230302T1430,,,,,,,,,,
-1.5252776730474333,-0.9954240642512329,1.298172700296126e-50,0.021133806196965404,20240315T1430,,,,,,,,,,
-1.0502183859632612,-0.9784768279820871,1.4784800878762239e-34,0.03196885454110031,20230622T1200,,,,,,,,,,
-1.3066249195010673,-0.9770501051857766,6.790315018533347e-34,0.04111617158753576,20230224T1045,,,,,,,,,,
-1.2647458911478688,-0.9360972123465906,2.0195081984863677e-23,0.06859385141253355,20230210T1630,,,,,,,,,,
-1.172723757493117,-0.9933596409101003,9.649129500423641e-47,0.019604564835471766,20230404T1300,,,,,,,,,,
-1.3925297891209512,-0.9391316090181862,6.503612993558289e-24,0.07352871414962836,20230208T1730,,,,,,,,,,
-1.348351144295987,-0.9712900971218835,1.3739262779055549e-31,0.047667739826445385,20230224T1500,,,,,,,,,,
-1.1796436609132555,-0.9633250708478754,4.480115578986975e-29,0.04742835964845032,20230414T1630,,,,,,,,,,
-1.1515303330322741,-0.9767876465019968,8.894906413132077e-34,0.036449720493422516,20230421T1230,,,,,,,,,,
-0.9875960605667983,-0.9891081919681498,1.3238017047700073e-41,0.02121261078989043,20240320T1900,,,,,,,,,,
-1.2385565094261155,-0.9834839183563275,2.7167745376636774e-37,0.032899992350347275,20231117T1100,,,,,,,,,,
-1.4027670760431543,-0.9934275118955682,7.546270894421419e-47,0.02332888007459172,20230623T1530,,,,,,,,,,
-1.5841474691408692,-0.9881542832214478,9.824216251834668e-41,0.035510431178555235,20240322T1000,,,,,,,,,,
-1.1485777525634402,-0.9701128201730723,3.557282882025828e-31,0.041467280479526004,20231202T1000,,,,,,,,,,
-1.168609723534728,-0.9544727849845105,7.272215441232419e-27,0.052715178701145164,20240319T1330,,,,,,,,,,
-0.9913990851275358,-0.9797162748994699,3.610860733803213e-35,0.029268664554397646,20240311T1700,,,,,,,,,,
-1.266920536444952,-0.9897191910462914,3.334435481612745e-42,0.02642568809237657,20231023T1530,,,,,,,,,,
-1.4709674772667043,-0.9822553818076725,1.4995034989792478e-36,0.04053882599716945,20240322T1930,,,,,,,,,,
-0.9896237007119146,-0.9866947380928998,1.5716251879719475e-39,0.02353661164749873,20240320T1030,,,,,,,,,,
-1.0186478510350092,-0.9880977589228604,1.100634063822415e-40,0.022889524955293353,20230622T2030,,,,,,,,,,
-0.9981684235198185,-0.9849517501218094,2.9582741675455224e-38,0.02528053302137092,20230404T0900,,,,,,,,,,
-1.0013447216924054,-0.9792004632189308,6.559286715258947e-35,0.02994767472777026,20240311T1230,,,,,,,,,,
-1.1730138467311362,-0.9679112433665196,1.9109091592498622e-30,0.04395681161832339,20240319T1600,,,,,,,,,,
-1.1418901996357824,-0.9692803361125129,6.8143865289309715e-31,0.04182311024061972,20231202T1530,,,,,,,,,,
-1.2695555210279919,-0.9706156148624506,2.3807989479806207e-31,0.04543003482051891,20240322T1530,,,,,,,,,,
-1.1609613818030784,-0.9886032464705312,3.9060485143821416e-41,0.0255175969067824,20231117T1430,,,,,,,,,,
-1.4146731772178855,-0.9679374820251535,1.874309970594853e-30,0.05298984566513953,20230421T1700,,,,,,,,,,
-1.2782619551613583,-0.9621882682253515,9.202757838823625e-29,0.05223033469557126,20230210T0900,,,,,,,,,,
-1.4022638854449028,-0.9614076617023318,1.4896922664794948e-28,0.05792099741730012,20230414T0900,,,,,,,,,,
-1.4829372138381098,-0.9875564884145852,3.1810771065685496e-40,0.034085637181673685,20230208T0800,,,,,,,,,,
-0.974045706133705,-0.9897629347022563,3.011545887460936e-42,0.020272902724000473,20240320T1500,,,,,,,,,,
-1.4000187340642638,-0.9915203627249464,3.3426859559139036e-44,0.026484550356081136,20230623T1930,,,,,,,,,,
-1.1917275257127622,-0.9870624076521135,8.05458973535939e-40,0.02794114664894593,20231115T1400,,,,,,,,,,
